SubId,HyLakeId,HRU_IsLake,Soil_ID,Veg_ID,O_ID_1,O_ID_2,Landuse_ID,HRU_Area,HRU_ID,LAND_USE_C,VEG_C,SOIL_PROF,HRU_CenX,HRU_CenY,DowSubId,RivSlope,RivLength,BasSlope,BasAspect,BasArea,BkfWidth,BkfDepth,Lake_Cat,LakeVol,LakeDepth,LakeArea,Laketype,Has_Gauge,MeanElev,FloodP_n,Q_Mean,Ch_n,DrainArea,Strahler,Seg_ID,Seg_order,Max_DEM,Min_DEM,DA_Obs,DA_error,Obs_NM,SRC_obs,centroid_x,centroid_y,HRU_S_mean,HRU_A_mean,HRU_E_mean
719,,-1,1,1,1,1,1,2417786,722,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.73971875,45.88074716,753,0.000569744,0,5.085583076,197.256063,2671463.681,4.271715968,0.197390246,2,1.41,5.6,250000,1,0,262.0261337,0.106677021,0.351997633,0.025,5683222.035,2,161,1,222.1562958,215.5595703,0,0,,,1491848.603,12167327.57,5.086,197.256,262.026
653,1034660,1,-1,-1,-1,-1,-1,257947,723,LAKE,LAKE,LAKE,-77.71405108,45.78378347,651,0.015159724,0,7.37012574,162.2657415,3669285.565,5.653646728,0.233540103,2,1.62,6.3,260000,1,0,285.0382346,0.100000001,0.616584131,0.087222008,10134770.5,1,49,1,250.2394257,246.3139496,0,0,,,1494513.074,12156372.22,7.37,162.266,285.038
531,108004,1,-1,-1,-1,-1,-1,1178004,724,LAKE,LAKE,LAKE,-78.03826198,46.06631386,532,0.009229482,0,3.851555271,164.2491957,20165930.11,7.890634371,0.285253787,1,8.51,7.2,1180000,1,0,337.6649376,0.100000001,1.201043804,0.068072526,20165930.11,1,39,1,307.4831543,303.6036072,0,0,,,1464982.758,12185125.63,3.852,164.249,337.665
497,108027,1,-1,-1,-1,-1,-1,1243148,725,LAKE,LAKE,LAKE,-78.2812965,46.07158997,507,0.000598165,0,5.116995834,179.894477,25263548.81,21.55897065,0.521364047,1,11.39,9.2,1240000,1,1,375.2914957,0.107518799,8.965841344,0.034845129,160510034.4,2,132,3,309.7588806,307.1698608,0,,North Depot,,1447539.426,12184467.35,5.117,179.894,375.291
686,,-1,1,1,1,1,1,1023863,726,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.78722978,45.82916684,688,0.002889309,0,4.634375744,186.3881681,1293626.744,21.18524912,0.515922432,1,1.43,5.3,270000,1,0,249.6048526,0.100000001,8.657692518,0.039861216,154820596.1,2,149,2,228.2524567,228.2524567,0,0,,,1488782.272,12161413.87,4.634,186.388,249.605
520,,-1,1,1,1,1,1,633010,727,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.41511165,45.96250942,528,0.001055224,0,9.521973791,184.6468673,736819.7711,1.58745179,0.108989483,2,0.64,6.2,100000,1,0,403.2563183,0.065714287,0.048611173,0.025,736819.7711,1,38,1,307.5001221,306.2543335,0,0,,,1438928.64,12171727.61,9.522,184.647,403.256
290,1034459,1,-1,-1,-1,-1,-1,242585,728,LAKE,LAKE,LAKE,-78.55071104,45.80108529,291,0.001114219,0,4.298748735,184.7124062,1679907.355,2.366626838,0.138497565,2,1.28,5.3,240000,1,0,446.3447049,0.079500001,0.108042488,0.025,1679907.355,1,18,1,381.5042114,377.329071,0,0,,,1429823.238,12152894.29,4.299,184.712,446.345
585,,-1,1,1,1,1,1,13168421,729,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.1961647,45.99912059,589,0.005986447,0,4.372724613,196.8045371,13345805.42,7.857135838,0.284526567,1,0.74,4.2,180000,1,0,315.3982114,0.105555558,1.190867739,0.054810454,19989643.63,1,45,1,275.8024902,274.1257935,0,0,,,1455460.534,12177229.98,4.373,196.805,315.398
116,,-1,1,1,1,1,1,11636121,730,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.81210269,45.67504008,118,0.006527816,0,4.590704649,185.8249705,13405288.14,7.710214089,0.28132228,1,11.46,6.5,1760000,1,1,447.6716008,0.100000001,1.14674771,0.05717385,19225885.19,1,6,1,423.090271,421.2799683,0,,Timberwolf,,1411040.522,12137441.55,4.591,185.825,447.672
393,1033680,1,-1,-1,-1,-1,-1,142048,731,LAKE,LAKE,LAKE,-78.35622058,45.88130008,392,0.002063617,0,5.545027585,192.408169,876646.3217,1.72689371,0.114636688,2,0.65,4.6,140000,1,0,398.1173669,0.100000001,0.057526271,0.032466303,876646.3217,1,31,1,336.1171875,333.8076477,0,0,,,1444627.06,12163114.83,5.545,192.408,398.117
579,,-1,1,1,1,1,1,911645,732,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.2210677,46.00063883,580,0.002354064,0,3.12866903,184.2300359,1138717.882,1.960223403,0.123693708,2,0.91,4,230000,1,0,293.1989062,0.100000001,0.074121832,0.037307885,1138717.882,4,144,3,279.1171875,271.9405518,0,0,,,1453512.478,12177226.9,3.129,184.23,293.199
522,,-1,1,1,1,1,1,9352144,733,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.57260537,46.07049287,523,0.005163721,0,6.524334281,215.3893403,9561549.627,24.03666221,0.556530234,1,1.15,5.5,210000,1,0,416.263382,0.100000001,9.591051106,0.052484989,200913438.4,3,119,1,309.8925781,304.9759216,0,0,,,1425764.232,12182585.13,6.524,215.389,416.263
242,1034029,1,-1,-1,-1,-1,-1,97526,734,LAKE,LAKE,LAKE,-78.59940355,45.84885373,241,0.000590695,0,3.030255936,206.6350738,421595.7506,1.211200515,0.1,2,0.31,3.2,100000,1,0,465.280709,0.084400001,0.02829874,0.033029717,421595.7506,1,15,1,394.3126526,391.6075745,0,0,,,1425720.803,12157975.53,3.03,206.635,465.281
413,,-1,1,1,1,1,1,5426114,735,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.67939579,46.13048379,414,0.00206851,0,5.871902272,161.8698573,5700323.739,8.668896422,0.301816205,1,1.75,6.4,270000,1,0,360.8681161,0.100000001,1.449648248,0.032394526,24486605.46,1,32,2,328.9291992,324.6986694,0,0,,,1417026.006,12188569.42,5.872,161.87,360.868
671,,-1,1,1,1,1,1,18620625,736,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.08426427,46.00626277,767,0.010658032,2626.93922,5.263332588,203.8647683,18620624.94,8.634818048,0.301103761,0,0,0,0,0,0,299.4877243,0.100000001,1.438273201,0.073517127,24288360.01,1,51,1,240.4961548,212.4981537,0,0,,,1464013.293,12178824.36,5.263,203.865,299.488
810,,-1,1,1,1,1,1,905009,737,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.6334141,45.93676307,809,0.0023831,0,2.693697239,202.1504928,1010369.521,1.849866736,0.119467158,2,0.36,3.4,100000,1,0,193.8225716,0.097792209,0.066010936,0.036064669,1010369.521,2,175,1,187.2672882,152.6736603,0,0,,,1499482.855,12174382.02,2.694,202.15,193.823
85,1035210,1,-1,-1,-1,-1,-1,154117,738,LAKE,LAKE,LAKE,-78.97266224,45.73034342,80,0.001034336,0,7.152649724,208.9770701,1371908.871,2.145405741,0.130577975,2,0.77,5,150000,1,0,489.211928,0.109273673,0.08878792,0.026646822,1371908.871,2,64,2,439.8335571,409.8792725,0,0,,,1397588.783,12142664.47,7.153,208.977,489.212
652,108494,1,-1,-1,-1,-1,-1,1160604,739,LAKE,LAKE,LAKE,-77.73403789,45.75942325,655,0.015159724,0,3.031254647,192.3416368,4003125.353,3.604601742,0.178270154,2,8,6.9,1160000,1,0,297.6243469,0.100000001,0.250639539,0.087222008,4003125.353,1,49,1,250.2394257,246.3139496,0,0,,,1493488.157,12154245.41,3.031,192.342,297.624
430,,-1,1,1,1,1,1,2725311,740,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.30585529,46.03969708,429,0.021199324,0,4.850978672,191.3749822,3000066.61,3.134436958,0.163930585,2,1.31,4.8,270000,1,0,396.6765116,0.103761274,0.18951958,0.103761274,3000066.61,1,34,1,323.9578857,286.484436,0,0,,,1446617.601,12180918.15,4.851,191.375,396.677
610,,-1,1,1,1,1,1,443772,741,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.07607537,45.95846265,613,0.004297311,0,1.854306816,182.4063093,552611.0141,83.60152357,1.175689885,1,0.33,3.1,110000,1,0,230.8193973,0.108333336,134.8228153,0.050540285,2631655426,4,146,4,227.4352112,224.4309387,0,0,,,1465129.314,12173619.26,1.854,182.406,230.819
388,1030908,1,-1,-1,-1,-1,-1,138779,742,LAKE,LAKE,LAKE,-78.65719957,46.13051414,387,0.00528228,0,6.761955306,223.3534403,1951912.957,2.54512939,0.144673899,2,0.6,4.4,140000,1,0,378.7411593,0.100000001,0.124955317,0.052163274,1951912.957,1,30,1,346.0397949,321.4115601,0,0,,,1418650.336,12189344.83,6.762,223.353,378.741
786,,-1,1,1,1,1,1,9791948,743,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.72633999,45.96739031,784,0.005080013,0,2.857746597,178.2581836,10026614.58,6.822207859,0.261408217,2,0.76,3.3,230000,1,0,224.5202066,0.100000001,0.897810958,0.050732481,14935256.79,1,56,1,197.4618835,184.1081238,0,0,,,1492027.111,12177118.01,2.858,178.258,224.52
866,,-1,1,1,1,1,1,30377801,744,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.4707845,45.85521292,919,0.001415612,8805.136984,5.765559854,175.6174277,30377800.5,37.61533634,0.728086932,0,0,0,0,0,0,208.5023748,0.100000001,27.29385663,0.028435839,506290721.1,3,180,6,153.4959259,141.0312653,0,0,,,1512896.026,12166655.43,5.766,175.617,208.502
128,,-1,1,1,1,1,1,1604001,745,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.96815482,45.87228119,125,0.001195315,0,4.817218423,209.0655988,1833613.558,2.469182974,0.142067988,2,0.85,3.7,230000,1,0,436.9187344,0.112500003,0.11760927,0.025727095,1833613.558,2,68,1,420.4602661,384.7315369,0,0,,,1397145,12158133.91,4.817,209.066,436.919
133,,-1,1,1,1,1,1,729491,746,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.9737851,45.80584929,125,0.001195315,0,4.494711391,179.4953187,834094.7324,1.685757583,0.112990346,2,0.33,3.2,100000,1,0,462.5488678,0.112500003,0.054818261,0.025727095,834094.7324,2,68,1,420.4602661,384.7315369,0,0,,,1397208.377,12150805.88,4.495,179.495,462.549
798,1031780,1,-1,-1,-1,-1,-1,248667,747,LAKE,LAKE,LAKE,-77.89988774,46.05642708,804,0.001731326,0,6.560642134,192.0416341,10179270.23,89.69234999,1.226358676,1,1.14,4.6,250000,1,0,268.6793325,0.10085148,147.8370563,0.034081319,3042706872,4,172,1,192.2832336,189.108963,0,0,,,1478431.404,12187130.56,6.561,192.042,268.679
686,1034198,1,-1,-1,-1,-1,-1,269764,748,LAKE,LAKE,LAKE,-77.78499321,45.82974903,688,0.002889309,0,4.634375744,186.3881681,1293626.744,21.18524912,0.515922432,1,1.43,5.3,270000,1,0,249.6048526,0.100000001,8.657692518,0.039861216,154820596.1,2,149,2,228.2524567,228.2524567,0,0,,,1488782.272,12161413.87,4.634,186.388,249.605
797,,-1,1,1,1,1,1,522078,749,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.66540772,45.85747,795,0.00892346,0,7.925009896,205.0122473,634660.2068,1.476700873,0.104361373,2,0.54,4.8,110000,1,0,287.5565987,0.106024098,0.04206492,0.067209372,634660.2068,1,58,1,189.9646301,164.6815033,0,0,,,1497859.225,12165413.62,7.925,205.012,287.557
423,1031842,1,-1,-1,-1,-1,-1,143072,750,LAKE,LAKE,LAKE,-78.66816589,46.04648829,449,0.000870027,0,6.469019229,157.4100596,1343812.225,4.391918211,0.200704363,2,0.8,5.6,140000,1,0,367.2852132,0.116483519,0.372086142,0.025,6018210.025,1,33,1,328.8079529,320.3878784,0,0,,,1418389.355,12179133.79,6.469,157.41,367.285
381,,-1,1,1,1,1,1,1019713,751,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.40013465,45.90327174,380,0.008015423,0,5.468804459,186.1816943,1138514.884,1.960054073,0.123687297,2,0.45,3.8,120000,1,1,413.5095907,0.100000001,0.074109027,0.066544515,1138514.884,2,105,3,355.9987183,333.9153748,0,0,Charles,,1440702.978,12165285.88,5.469,186.182,413.51
356,,-1,1,1,1,1,1,993419,752,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.61532879,46.04979959,449,0.029830471,1069.962335,9.365101127,166.8226481,993418.5187,9.815765893,0.325176222,0,0,0,0,0,0,392.4934802,0.123828844,1.858589122,0.123828844,31644064.35,1,25,2,356.7791138,324.8616333,0,0,,,1422700.391,12180042.11,9.365,166.823,392.493
308,1034133,1,-1,-1,-1,-1,-1,936172,753,LAKE,LAKE,LAKE,-78.18549984,45.8289301,307,0.013260418,0,5.015885502,173.9050934,9353387.372,5.438070118,0.228155608,2,6.27,6.7,930000,1,0,404.0642745,0.100000001,0.570459233,0.082337863,9353387.372,1,20,1,378.0327454,313.7418213,0,0,,,1457756.058,12159138.48,5.016,173.905,404.064
751,,-1,1,1,1,1,1,6083706,754,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.68840646,45.91120957,750,0.003322031,0,4.370732341,202.7525985,6182917.316,4.449754299,0.202286027,2,0.36,3.7,100000,1,0,263.8245207,0.100000001,0.381950488,0.042046876,6182917.316,1,55,1,222.4557343,177.8223572,0,0,,,1495496.912,12171167.88,4.371,202.753,263.825
284,,-1,1,1,1,1,1,403657,755,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.48031262,46.00554274,528,0.048047354,512.236384,5.130803468,151.5556342,403657.0014,45.2966483,0.813961582,0,0,0,0,0,0,343.9778964,0.100000001,39.57921194,0.049273296,742935833.7,3,92,9,331.2063293,306.5947266,0,0,,,1433515.738,12176035.8,5.131,151.556,343.978
49,1035821,1,-1,-1,-1,-1,-1,181391,756,LAKE,LAKE,LAKE,-78.95943203,45.66841361,47,0.002825726,0,4.993860057,215.6253652,726478.1583,1.576616555,0.108542524,2,0.76,4.2,180000,1,0,469.739685,0.122500004,0.047949841,0.038295788,726478.1583,1,2,3,446.3667908,439.7013245,0,0,,,1399360.975,12135711.04,4.994,215.625,469.74
384,,-1,1,1,1,1,1,1784192,757,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.73056495,45.94845673,383,0.006679382,0,6.255024252,207.2462764,2229362.335,2.714424292,0.150373361,2,2.78,6.3,440000,1,0,441.7936206,0.106875002,0.142131544,0.058368088,2229362.335,1,29,1,350.579834,330.2521973,0,0,,,1414808.293,12168066.88,6.255,207.246,441.794
598,1032796,1,-1,-1,-1,-1,-1,140257,758,LAKE,LAKE,LAKE,-78.19036452,45.96268978,599,0.002057501,0,6.483117819,223.4900978,570674.7836,74.85468762,1.10026087,1,0.64,4.6,140000,1,0,281.2781317,0.100000001,108.0868877,0.034887971,2094962879,4,145,3,266.6365356,264.8123169,0,0,,,1456241.677,12173320.16,6.483,223.49,281.278
889,,-1,1,1,1,1,1,1497242,759,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.72142565,46.00871535,887,0.003886904,1832.572037,8.445371161,209.7797882,1497242.258,91.18212842,1.238540184,0,0,0,0,0,0,211.5626885,0.100000001,160.3815691,0.048152722,3147931251,4,181,1,161.4384766,154.3154449,0,0,,,1491920.247,12181717.15,8.445,209.78,211.563
39,1034951,1,-1,-1,-1,-1,-1,175428,760,LAKE,LAKE,LAKE,-79.04094387,45.75772457,38,0.001758466,0,5.033820679,194.892808,979338.1071,1.822116203,0.118388606,2,0.69,3.9,170000,1,0,466.406515,0.111438682,0.064045283,0.030469495,979338.1071,1,1,1,446.1976624,417.531189,0,0,,,1392504.705,12145070.83,5.034,194.893,466.407
614,,-1,1,1,1,1,1,8865033,761,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.10532363,45.945374,610,0.006369772,5829.515971,4.430178197,167.9407645,8865033.186,83.5930169,1.175618105,0,0,0,0,0,0,279.6120151,0.105555558,134.7953795,0.061531904,2631102815,4,146,3,261.5655518,224.4328613,0,0,,,1463004.601,12171947.73,4.43,167.941,279.612
127,1033587,1,-1,-1,-1,-1,-1,199856,762,LAKE,LAKE,LAKE,-78.83241037,45.89074763,125,0.001195315,0,4.534642952,181.5337305,4590119.336,3.851687937,0.185504702,2,1.1,5.5,200000,1,0,440.36849,0.112500003,0.286178626,0.025727095,4590119.336,2,68,1,420.4602661,384.7315369,0,0,,,1407017.768,12161734.64,4.535,181.534,440.368
231,,-1,1,1,1,1,1,5579561,763,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.67244151,45.79840565,233,0.002063188,0,4.78441847,178.4218091,7042757.38,39.59520462,0.750844184,1,11.91,8.2,1460000,1,0,412.5901798,0.100000001,23.25032083,0.033603634,562829261.2,3,82,1,397.1965637,392.5235596,0,0,,,1420697.984,12151845.35,4.784,178.422,412.59
597,1032864,1,-1,-1,-1,-1,-1,122218,764,LAKE,LAKE,LAKE,-78.22704058,45.95689702,596,0.001542266,0,5.847614643,176.521782,3498922.436,3.376980875,0.171427869,2,0.57,4.6,120000,1,0,370.414615,0.123333337,0.219984565,0.030205363,3498922.436,4,145,1,267.7349854,264.9822693,0,0,,,1453520.667,12171821.4,5.848,176.522,370.415
277,,-1,1,1,1,1,1,1952564,765,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.5804718,45.95049352,276,0.000557899,0,3.619174517,204.7785174,2433434.292,2.832104076,0.154251641,2,2.51,5.2,480000,1,0,415.7211241,0.112211984,0.154722483,0.049273296,2433434.292,3,92,1,387.7391052,383.518158,0,0,,,1426257.679,12169201.26,3.619,204.779,415.721
352,,-1,1,1,1,1,1,4379240,766,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.58743015,46.03468225,351,0.00089311,0,7.450921759,192.210976,4555153.851,3.837443241,0.185092766,2,0.92,5.2,170000,1,0,416.0158066,0.10769231,0.284065791,0.066219417,4555153.851,1,25,1,357.8727417,355.3620911,0,0,,,1424960.365,12178568.57,7.451,192.211,416.016
120,,-1,1,1,1,1,1,710143,767,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.90448554,45.80807237,119,0.001499161,0,3.431378465,187.9758217,811530.2872,1.663504247,0.112093032,2,0.32,3.2,100000,1,0,435.336268,0.100000001,0.053380524,0.027938844,811530.2872,1,7,2,425.7651978,417.7018738,0,0,,,1402518.037,12151439.88,3.431,187.976,435.336
345,1034779,1,-1,-1,-1,-1,-1,625389,768,LAKE,LAKE,LAKE,-78.13844133,45.77172372,340,0.00485903,0,5.745181327,170.7912397,3287414.949,3.276478373,0.168348267,2,4.48,7.2,620000,1,1,420.8932115,0.100000001,0.207085465,0.04932459,3287414.949,1,24,1,369.1035767,365.146759,0,0,Animoosh,,1461922.867,12152487.78,5.745,170.791,420.893
209,108638,1,-1,-1,-1,-1,-1,3330104,769,LAKE,LAKE,LAKE,-78.77013385,45.672023,208,0.009959622,0,3.821575135,177.7215428,12507145.9,7.189250701,0.269758069,2,25.46,7.7,3320000,1,0,445.01831,0.115384618,0.997016313,0.070919699,16641105.14,1,12,1,402.0899658,397.6426086,0,0,,,1414159.223,12136876.98,3.822,177.722,445.018
578,1032044,1,-1,-1,-1,-1,-1,158478,770,LAKE,LAKE,LAKE,-78.25170718,46.03094229,580,0.002354064,0,3.485412536,191.0136358,710723.3514,1.55995577,0.107852853,2,0.62,3.9,160000,1,0,410.5938821,0.100000001,0.046941782,0.037307885,710723.3514,4,144,3,279.1171875,271.9405518,0,0,,,1450777.91,12180500.72,3.485,191.014,410.594
297,1031603,1,-1,-1,-1,-1,-1,95548,771,LAKE,LAKE,LAKE,-78.35343949,46.06915483,296,0.000803506,0,2.394076752,180.3392322,576202.1938,3.848202092,0.185403953,2,0.29,3.1,100000,1,0,408.7642361,0.100000001,0.285660867,0.032168741,4581550.135,1,19,3,350.0661011,346.625061,0,0,,,1442681.285,12183880.72,2.394,180.339,408.764
906,,-1,1,1,1,1,1,1029570,772,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.52970178,45.93777469,905,0.000838993,0,6.223407033,196.6390863,1145809.774,1.966129322,0.123917178,2,0.51,4.4,120000,1,0,205.092463,0.107528092,0.074569146,0.025,1145809.774,4,183,1,156.1266174,142.861496,0,0,,,1507480.296,12175276.11,6.223,196.639,205.092
558,,-1,1,1,1,1,1,66042523,773,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.83450079,45.97462755,809,0.004546684,22436.67977,3.525495905,179.8116257,66042522.76,14.14470416,0.404874652,0,0,0,0,0,0,272.9538817,0.100000001,3.859426231,0.049192136,67259783.46,1,44,1,286.09021,184.0777283,0,0,,,1483578.307,12177122.4,3.525,179.812,272.954
247,,-1,1,1,1,1,1,5806822,774,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.60616947,45.91606164,246,0.000740766,0,5.273145077,203.3776605,6112547.742,4.425142784,0.201613978,2,1.71,5.6,300000,1,0,424.5115929,0.102222224,0.37773705,0.025,6112547.742,3,90,3,393.6307373,388.6542358,0,0,,,1424676.111,12165288.14,5.273,203.378,424.512
880,,-1,1,1,1,1,1,6920028,775,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.27332388,45.84885316,879,0.004952304,0,1.475090833,168.3249321,7112957.101,3.142928156,0.164196894,2,0.66,3.4,190000,1,0,162.3889852,0.063924052,0.190547789,0.04927144,7112957.101,1,61,1,159.6387634,145.2692719,0,0,,,1528193.228,12167509.22,1.475,168.325,162.389
67,,-1,1,1,1,1,1,4663483,776,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.78713502,45.78103282,69,0.000444919,0,4.632321583,184.1062867,5235407.226,5.458878419,0.228679018,2,2.55,4.5,570000,1,0,466.8334088,0.100000001,0.57483321,0.025,9427401.119,1,3,1,436.9968567,434.7026978,0,0,,,1411849.722,12149209.35,4.632,184.106,466.833
381,1033439,1,-1,-1,-1,-1,-1,118802,777,LAKE,LAKE,LAKE,-78.39692744,45.90484566,380,0.008015423,0,5.468804459,186.1816943,1138514.884,1.960054073,0.123687297,2,0.45,3.8,120000,1,1,413.5095907,0.100000001,0.074109027,0.066544515,1138514.884,2,105,3,355.9987183,333.9153748,0,0,Charles,,1440702.978,12165285.88,5.469,186.182,413.51
341,,-1,1,1,1,1,1,1165781,778,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.12750208,45.81316131,340,0.00485903,0,3.436104948,211.1402968,1281850.728,2.075971351,0.128025677,2,0.48,4.2,120000,1,0,436.6217346,0.100000001,0.083133817,0.04932459,1281850.728,1,24,1,369.1035767,365.146759,0,0,,,1462628.599,12157151.92,3.436,211.14,436.622
784,,-1,1,1,1,1,1,8940091,779,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.70394052,45.95226902,809,0.005080013,2628.686294,3.663363617,177.634833,8940091.217,8.563357769,0.299606147,0,0,0,0,0,0,220.5965638,0.100000001,1.4145659,0.050732481,23875348.01,1,56,1,197.4618835,184.1081238,0,0,,,1493867.757,12175612.27,3.663,177.635,220.597
210,,-1,1,1,1,1,1,350724,780,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.74627367,45.66294006,209,0.009959622,0,5.126560136,185.0332036,451223.5327,1.251721936,0.1,2,0.4,4,100000,1,0,459.9988832,0.115384618,0.030223916,0.070919699,451223.5327,1,12,1,402.0899658,397.6426086,0,0,,,1416114.12,12136445.76,5.127,185.033,459.999
75,1034989,1,-1,-1,-1,-1,-1,143775,781,LAKE,LAKE,LAKE,-79.00749521,45.75214865,74,0.001369903,0,9.850941507,174.1637826,951344.5956,1.796690871,0.117394644,2,0.67,4.7,140000,1,0,475.6256624,0.150000006,0.062270411,0.026370134,951344.5956,1,4,1,441.1217651,434.4415283,0,0,,,1395394.013,12144552.49,9.851,174.164,475.626
880,1033959,1,-1,-1,-1,-1,-1,192929,782,LAKE,LAKE,LAKE,-77.27688265,45.85517559,879,0.004952304,0,1.475090833,168.3249321,7112957.101,3.142928156,0.164196894,2,0.66,3.4,190000,1,0,162.3889852,0.063924052,0.190547789,0.04927144,7112957.101,1,61,1,159.6387634,145.2692719,0,0,,,1528193.228,12167509.22,1.475,168.325,162.389
42,1035387,1,-1,-1,-1,-1,-1,117034,783,LAKE,LAKE,LAKE,-78.80773101,45.71415024,135,0.000550953,0,6.165316916,191.2289815,873655.3618,3.340579186,0.170316737,2,0.51,4.4,120000,1,0,438.2592834,0.105714288,0.21526754,0.030099002,3421529.884,1,2,7,417.4814453,414.6561584,0,0,,,1410694.835,12141544.62,6.165,191.229,438.259
669,1033280,1,-1,-1,-1,-1,-1,322611,784,LAKE,LAKE,LAKE,-77.95668038,45.9193325,668,0.001667885,0,3.095877765,209.8852139,1855449.453,2.483387308,0.142557786,2,1.45,4.5,320000,1,0,270.8343477,0.100000001,0.118966291,0.030024742,1855449.453,2,150,1,242.3029938,227.4486084,0,0,,,1474703.978,12170244.09,3.096,209.885,270.834
401,1032834,1,-1,-1,-1,-1,-1,108390,785,LAKE,LAKE,LAKE,-78.35140769,45.96151821,400,0.007423703,0,5.521575133,206.1524834,1356254.792,2.133509059,0.130143044,2,0.45,4.2,110000,1,0,407.6963052,0.100000001,0.087805959,0.064317152,1356254.792,2,108,1,346.5387268,291.9038391,0,0,,,1443697.65,12172173.67,5.522,206.152,407.696
57,,-1,1,1,1,1,1,897549,786,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.88942204,45.67934818,56,0.002051366,0,3.502637333,159.9766748,1014382.963,5.540396615,0.230721879,2,0.38,3.2,120000,1,0,456.2458648,0.127822585,0.592129527,0.032937375,9720253.488,1,2,4,443.1956787,433.5776978,0,0,,,1404925.276,12137316.91,3.503,159.977,456.246
847,,-1,1,1,1,1,1,5273122,787,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.63789347,45.90380843,846,0.003325253,0,3.775896665,207.1108229,5387407.035,4.162495777,0.194346422,2,0.45,3.9,110000,1,0,254.2720388,0.100000001,0.334227837,0.043459195,5387407.035,3,179,1,185.4667206,163.5775757,0,0,,,1499484.477,12170735.63,3.776,207.111,254.272
542,1033982,1,-1,-1,-1,-1,-1,222870,788,LAKE,LAKE,LAKE,-77.83996412,45.85422634,551,0.003934519,0,5.740159196,186.2080044,3456745.77,13.30850471,0.390338891,1,1.13,5.1,220000,1,0,294.0372452,0.124390248,3.416595248,0.04563663,59311333.71,1,42,4,249.640564,243.4468536,0,0,,,1484275.444,12163588.02,5.74,186.208,294.037
480,,-1,1,1,1,1,1,1693087,789,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.53448034,45.97388397,479,0.001096369,0,7.940448408,191.6726598,1912522.602,2.520111718,0.14381896,2,1.46,6.7,220000,1,0,399.7287162,0.102873566,0.122510862,0.029854408,1912522.602,2,126,4,309.7145386,306.1295776,0,0,,,1429688.555,12172254.74,7.94,191.673,399.729
796,1033935,1,-1,-1,-1,-1,-1,120465,790,LAKE,LAKE,LAKE,-77.59352117,45.85770092,791,0.00892346,0,3.938804334,196.6657197,486603.9195,1.298353703,0.1,2,0.41,3.4,120000,1,0,271.3542555,0.106024098,0.032517792,0.067209372,486603.9195,1,58,1,189.9646301,164.6815033,0,0,,,1503421.364,12166081.08,3.939,196.666,271.354
